SAMPLE_ID,ANALYSIS_ID,ANALYSIS_CONTRACT,STATION_NAME,DEPLOYMENT_DATE_START,DEPLOYMENT_TIME_START,CAST_NUMBER,GEAR,TOW_TYPE,NET_MESH_SIZE,SAMPLING_NET_ID,MIN_SAMPLE_DEPTH,MAX_SAMPLE_DEPTH,DEPTH_CALC_NET_FILTERED_VOL,FLOWMETER_CALC_VOL,TAXON_ID,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,C1_SAMPLE_ABUND (nbr of ind.),C1_ABUND (ind./m3 depth vol.),C1_ABUND (ind./m3 flowmeter vol.),C1_BIOMASS (µg C m-3 depth vol.),C1_BIOMASS (µg C m-3 flowmeter vol.),C2_SAMPLE_ABUND (nbr of ind.),C2_ABUND (ind./m3 depth vol.),C2_ABUND (ind./m3 flowmeter vol.),C2_BIOMASS (µg C m-3 depth vol.),C2_BIOMASS (µg C m-3 flowmeter vol.),C3_SAMPLE_ABUND (nbr of ind.),C3_ABUND (ind./m3 depth vol.),C3_ABUND (ind./m3 flowmeter vol.),C3_BIOMASS (µg C m-3 depth vol.),C3_BIOMASS (µg C m-3 flowmeter vol.),C4_SAMPLE_ABUND (nbr of ind.),C4_ABUND (ind./m3 depth vol.),C4_ABUND (ind./m3 flowmeter vol.),C4_BIOMASS (µg C m-3 depth vol.),C4_BIOMASS (µg C m-3 flowmeter vol.),C5_SAMPLE_ABUND (nbr of ind.),C5_ABUND (ind./m3 depth vol.),C5_ABUND (ind./m3 flowmeter vol.),C5_BIOMASS (µg C m-3 depth vol.),C5_BIOMASS (µg C m-3 flowmeter vol.),M_SAMPLE_ABUND (nbr of ind.),M_ABUND (ind./m3 depth vol.),M_ABUND (ind./m3 flowmeter vol.),M_BIOMASS (µg C m-3 depth vol.),M_BIOMASS (µg C m-3 flowmeter vol.),F_SAMPLE_ABUND (nbr of ind.),F_ABUND (ind./m3 depth vol.),F_ABUND (ind./m3 flowmeter vol.),F_BIOMASS (µg C m-3 depth vol.),F_BIOMASS (µg C m-3 flowmeter vol.),COP_NS_SAMPLE_ABUND (nbr of ind.),COP_NS_ABUND (ind./m3 depth vol.),COP_NS_ABUND (ind./m3 flowmeter vol.),COP_NS_BIOMASS (µg C m-3 depth vol.),COP_NS_BIOMASS (µg C m-3 flowmeter vol.),COPEPODID_SAMPLE_ABUND (nbr of ind.),COPEPODID_ABUND (ind./m3 depth vol.),COPEPODID_ABUND (ind./m3 flowmeter vol.),COPEPODID_BIOMASS (µg C m-3 depth vol.),COPEPODID_BIOMASS (µg C m-3 flowmeter vol.),N1_SAMPLE_ABUND (nbr of ind.),N1_ABUND (ind./m3 depth vol.),N1_ABUND (ind./m3 flowmeter vol.),N2_SAMPLE_ABUND (nbr of ind.),N2_ABUND (ind./m3 depth vol.),N2_ABUND (ind./m3 flowmeter vol.),N3_SAMPLE_ABUND (nbr of ind.),N3_ABUND (ind./m3 depth vol.),N3_ABUND (ind./m3 flowmeter vol.),N4_SAMPLE_ABUND (nbr of ind.),N4_ABUND (ind./m3 depth vol.),N4_ABUND (ind./m3 flowmeter vol.),N5_SAMPLE_ABUND (nbr of ind.),N5_ABUND (ind./m3 depth vol.),N5_ABUND (ind./m3 flowmeter vol.),N6_SAMPLE_ABUND (nbr of ind.),N6_ABUND (ind./m3 depth vol.),N6_ABUND (ind./m3 flowmeter vol.),NAUP_NS_SAMPLE_ABUND (nbr of ind.),NAUP_NS_ABUND (ind./m3 depth vol.),NAUP_NS_ABUND (ind./m3 flowmeter vol.),NAUPLIUS_SAMPLE_ABUND (nbr of ind.),NAUPLIUS_ABUND (ind./m3 depth vol.),NAUPLIUS_ABUND (ind./m3 flowmeter vol.),ALL_STAGES_SAMPLE_ABUND (nbr of ind.),ALL_STAGES_ABUND (ind./m3 depth vol.),ALL_STAGES_ABUND (ind./m3 flowmeter vol.)
8318,250,Legacy Labo Fortier,G707,2016-07-08,18:46:40,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,354.6,Paraeuchaeta glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33333333,0.03047619,0.060161685,75.64875733,149.3348283,0,0,0,0,0,21.33333333,0.03047619,0.060161685,75.64875733,149.3348283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33333333,0.03047619,0.060161685
8318,250,Legacy Labo Fortier,G707,2016-07-08,18:46:40,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,354.6,Paraeuchaeta sp.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,1333.333333,1.904761905,3.760105283,9.334971429,18.42774958,266.6666667,0.380952381,0.752021057,12.3315581,24.34317729,576,0.822857143,1.624365482,43.75707429,86.37888325,0,0,0,0,0,21.33333333,0.03047619,0.060161685,15.14160579,29.89036676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197.333333,3.139047619,6.196653506,80.5652096,159.0401769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197.333333,3.139047619,6.196653506
8318,250,Legacy Labo Fortier,G707,2016-07-08,18:46:40,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,354.6,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,800,1.142857143,2.25606317,0.31928,0.630276368,842.6666667,1.203809524,2.376386539,0.710355962,1.402281933,533.3333333,0.761904762,1.504042113,0.759390476,1.499078774,266.6666667,0.380952381,0.752021057,0.662975238,1.308749765,309.3333333,0.441904762,0.872344426,1.325656838,2.616919872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,3.931428571,7.760857304,3.777658514,7.457306712,0,0,0,0,0,0,0,0,0,288,0.411428571,0.812182741,266.6666667,0.380952381,0.752021057,533.3333333,0.761904762,1.504042113,0,0,0,1088,1.554285714,3.068245911,3840,5.485714286,10.82910321
8318,250,Legacy Labo Fortier,G707,2016-07-08,18:46:40,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,354.6,Scolecithricella minor,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,0,0,0,0,0,266.6666667,0.380952381,0.752021057,0.070388571,0.138950931,21.33333333,0.03047619,0.060161685,0.017619505,0.034781876,288,0.411428571,0.812182741,0.489423086,0.966148223,821.3333333,1.173333333,2.316224854,2.948129067,5.819769731,0,0,0,0,0,800,1.142857143,2.25606317,6.231805714,12.30192893,0,0,0,0,0,2197.333333,3.139047619,6.196653506,9.757365943,19.2615797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197.333333,3.139047619,6.196653506
8318,250,Legacy Labo Fortier,G707,2016-07-08,18:46:40,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,354.6,Spinocalanus longicornis,Animalia,Arthropoda,Copepoda,Calanoida,Spinocalanidae,0,0,0,0,0,0,0,0,0,0,288,0.411428571,0.812182741,0.202077257,0.398911675,1600,2.285714286,4.51212634,1.392662857,2.749193457,1354.666667,1.935238095,3.820266967,1.5873984,3.133612183,0,0,0,0,0,2400,3.428571429,6.768189509,7.637382857,15.07661591,0,0,0,0,0,5642.666667,8.060952381,15.91276556,10.81952137,21.35833322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5642.666667,8.060952381,15.91276556
8318,250,Legacy Labo Fortier,G707,2016-07-08,18:46:40,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,354.6,Spinocalanus magnus,Animalia,Arthropoda,Copepoda,Calanoida,Spinocalanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.6666667,0.380952381,0.752021057,0,0,0,0,0,0,0,21.33333333,0.03047619,0.060161685,0,0,0,0,0,0,0,288,0.411428571,0.812182741,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0.411428571,0.812182741
8318,250,Legacy Labo Fortier,G707,2016-07-08,18:46:40,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,354.6,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.66666667,0.060952381,0.120323369,0.033583543,0.06629577,64,0.091428571,0.180485054,0.113565257,0.224184095,0,0,0,0,0,106.6666667,0.152380952,0.300808423,0.1471488,0.290479865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.6666667,0.152380952,0.300808423
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Aetideidae,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,320,0.457142857,0.6084807,0.471451429,0.627526146,320,0.457142857,0.6084807,3.172292571,4.222484883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0.914285714,1.2169614,3.643744,4.850011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0.914285714,1.2169614
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Aetideopsis armata,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Calanus finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,1.310473143,1.744307283,128,0.182857143,0.24339228,15.23595886,20.27984636,0,0,0,0,0,32,0.045714286,0.06084807,9.215056914,12.26571561,0,0,0,0,0,192,0.274285714,0.36508842,25.76148891,34.28986925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0.274285714,0.36508842
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,640,0.914285714,1.2169614,2.012608,2.678884959,320,0.457142857,0.6084807,4.483556571,5.967844837,32,0.045714286,0.06084807,1.346391314,1.79211622,448,0.64,0.85187298,66.2895616,88.23482244,672,0.96,1.277809469,291.806592,388.409611,0,0,0,0,0,192,0.274285714,0.36508842,181.5301138,241.6259359,0,0,0,0,0,2304,3.291428571,4.381061038,547.4688233,728.7092153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,3.291428571,4.381061038
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Calanus glacialis/finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,1312,1.874285714,2.494770869,3.097856914,4.123407188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0.274285714,0.36508842,53.11362377,70.69697022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,2.148571429,2.859859289,56.21148069,74.82037741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,2.148571429,2.859859289
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,320,0.457142857,0.6084807,6.191547429,8.241268682,1280,1.828571429,2.433922799,120.5758354,160.4926503,2560,3.657142857,4.867845598,817.8931931,1088.657987,512,0.731428571,0.97356912,334.7304082,445.5434222,2336,3.337142857,4.441909108,3410.558899,4539.629643,0,0,0,0,0,992,1.417142857,1.886290169,3727.030899,4960.870183,0,0,0,0,0,8000,11.42857143,15.21201749,8416.980782,11203.43515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,11.42857143,15.21201749
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807,0,0,0,320,0.457142857,0.6084807,320,0.457142857,0.6084807
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Chiridius obtusifrons,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,1.541900343,2.052348812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,1.541900343,2.052348812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Copepoda,Animalia,Arthropoda,Copepoda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807,320,0.457142857,0.6084807,320,0.457142857,0.6084807
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Gaetanus brevispinus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,96,0.137142857,0.18254421,23.61854537,31.43750097,0,0,0,0,0,64,0.091428571,0.12169614,16.91002423,22.50811363,0,0,0,0,0,192,0.274285714,0.36508842,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0.274285714,0.36508842
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Haloptilus acutifrons,Animalia,Arthropoda,Copepoda,Calanoida,Augaptilidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.091428571,0.12169614,NA,NA,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,0,0,0,0,0,96,0.137142857,0.18254421,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.137142857,0.18254421
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Harpacticoida,Animalia,Arthropoda,Copepoda,Harpacticoida,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1.371428571,1.825442099,NA,NA,960,1.371428571,1.825442099,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1.371428571,1.825442099
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Heterorhabdidae,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,0,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,0,0,352,0.502857143,0.66932877,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0.502857143,0.66932877
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Heterorhabdus norvegicus,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,64,0.091428571,0.12169614,0.0776192,0.103315155,0,0,0,0,0,32,0.045714286,0.06084807,3.540266971,4.712277771,32,0.045714286,0.06084807,4.469115429,5.948622932,32,0.045714286,0.06084807,13.95394926,18.57342552,0,0,0,0,0,192,0.274285714,0.36508842,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0.274285714,0.36508842
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Heterostylites major,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,96,0.137142857,0.18254421,NA,NA,0,0,0,0,0,160,0.228571429,0.30424035,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.228571429,0.30424035
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Lubbockia sp.,Animalia,Arthropoda,Copepoda,Cyclopoida,Lubbockiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,0,0,0,0,0,32,0.045714286,0.06084807,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,3.291428571,4.381061038,71.95316297,95.77336771,1568,2.24,2.981555429,156.5997888,208.4423886,384,0.548571429,0.73017684,51.5079936,68.55979373,3744,5.348571429,7.119224187,1134.84277,1510.534207,0,0,0,0,0,8000,11.42857143,15.21201749,1414.903716,1883.309757,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807,8320,11.88571429,15.82049819
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,0,0,0,0,0,0,0,0,0,7424,10.60571429,14.11675223,5.671511771,7.549074425,15136,21.62285714,28.7811371,20.297376,27.01685339,7264,10.37714286,13.81251188,14.14466834,18.82728245,352,0.502857143,0.66932877,0.685424457,0.912335273,8672,12.38857143,16.48982696,20.1545952,26.82680479,320,0.457142857,0.6084807,0.421869061,0.561529459,39168,55.95428571,74.47803765,61.37544483,81.69387979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39168,55.95428571,74.47803765
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Neomormonilla sp.,Animalia,Arthropoda,Copepoda,Mormonilloida,Mormonillidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807,NA,NA,320,0.457142857,0.6084807,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,0,0,0,0,0,352,0.502857143,0.66932877,0.0955328,0.12715908,960,1.371428571,1.825442099,0.345997714,0.460540787,2592,3.702857143,4.928693668,1.272560914,1.693844153,6976,9.965714286,13.26487925,4.837357714,6.43877239,0,0,0,0,0,18816,26.88,35.77866515,18.7170816,24.91340011,0,0,0,0,0,29696,42.42285714,56.46700894,25.26853074,33.63371652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29696,42.42285714,56.46700894
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Oncaea notopus/parila,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,4.571428571,6.084806998,5.678262857,7.558060468,0,0,0,0,0,3200,4.571428571,6.084806998,5.678262857,7.558060468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,4.571428571,6.084806998
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Oncaea spp.,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807,NA,NA,0,0,0,0,0,320,0.457142857,0.6084807,NA,NA,0,0,0,0,0,640,0.914285714,1.2169614,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0.914285714,1.2169614
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Paraeuchaeta glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,113.473136,151.0385914,0,0,0,0,0,32,0.045714286,0.06084807,113.473136,151.0385914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Paraeuchaeta sp.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,0,0,0,0,0,320,0.457142857,0.6084807,14.79786971,19.69672713,32,0.045714286,0.06084807,2.430948571,3.235717817,0,0,0,0,0,32,0.045714286,0.06084807,22.71240869,30.23138635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0.548571429,0.73017684,39.94122697,53.1638313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0.548571429,0.73017684
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,1952,2.788571429,3.711732268,0.7790432,1.036946644,2560,3.657142857,4.867845598,2.158043429,2.872467009,4160,5.942857143,7.910249097,5.923245714,7.884145275,640,0.914285714,1.2169614,1.591140571,2.117890093,2240,3.2,4.259364898,9.599584,12.77754098,0,0,0,0,0,2592,3.702857143,4.928693668,23.68706606,31.52870553,0,0,0,0,0,14144,20.20571429,26.89484693,43.73812297,58.21769553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0.457142857,0.6084807,0,0,0,320,0.457142857,0.6084807,14464,20.66285714,27.50332763
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Scaphocalanus magnus,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,7.529188571,10.02173797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807,7.529188571,10.02173797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.045714286,0.06084807
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Spinocalanus longicornis,Animalia,Arthropoda,Copepoda,Calanoida,Spinocalanidae,32,0.045714286,0.06084807,0.003492571,0.004648793,1600,2.285714286,3.042403499,0.508731429,0.677147747,2272,3.245714286,4.320212968,1.594165029,2.121915801,992,1.417142857,1.886290169,0.863450971,1.149297737,640,0.914285714,1.2169614,0.749952,0.998224758,0,0,0,0,0,2272,3.245714286,4.320212968,7.230055771,9.623576802,0,0,0,0,0,7808,11.15428571,14.84692907,10.94984777,14.57481164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7808,11.15428571,14.84692907
13004,251,Legacy Labo Fortier,G719,2016-07-10,13:36:21,1,4x1m2 - LOKI,V-Tow,200,2,0,700,700,525.9,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12864,18.37714286,24.46092413,22.82661669,30.38340308,0,0,0,0,0,12864,18.37714286,24.46092413,22.82661669,30.38340308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12864,18.37714286,24.46092413
8403,252,Legacy Labo Fortier,FB4,2016-07-16,06:57:24,1,4x1m2 - LOKI,V-Tow,200,2,0,96,96,41.4,Acartia spp.,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,4.166666667,9.661835749,14.365375,33.31101449,400,4.166666667,9.661835749,15.87054167,36.80125604,2405.333333,25.05555556,58.09983897,113.6016383,263.4240889,0,0,0,0,0,3205.333333,33.38888889,77.42351047,143.837555,333.5363594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205.333333,33.38888889,77.42351047
8403,252,Legacy Labo Fortier,FB4,2016-07-16,06:57:24,1,4x1m2 - LOKI,V-Tow,200,2,0,96,96,41.4,Calanus finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33333333,0.222222222,0.515297907,18.51592222,42.93547182,0,0,0,0,0,18.66666667,0.194444444,0.450885668,39.19598861,90.88924895,0,0,0,0,0,40,0.416666667,0.966183575,57.71191083,133.8247208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.416666667,0.966183575
